event_id,event_ts,user_id,channel,title,genre,device,watch_minutes,completed,age,gender,city,date,hour
E000214,2026-02-26 18:58:00,U04227,YouTube,Kids Club,Documentary,Smart TV,12,False,42,F,Bogotá,2026-02-26,18
E000215,2026-02-07 04:46:00,U02411,TV,Weekend Special,News,Smart TV,41,False,47,F,Bogotá,2026-02-07,4
E000216,2026-03-23 11:01:00,U04965,TV,Streaming Exclusive 01,Kids,Smart TV,36,True,71,M,Other,2026-03-23,11
E000217,2026-01-15 01:27:00,U04998,TV,Talk Show Central,Sports,Radio set,16,True,64,F,Medellín,2026-01-15,1
E000218,2026-01-29 05:48:00,U02138,YouTube,Portal Catch-up,Documentary,Smart TV,18,True,17,M,Barranquilla,2026-01-29,5
E000219,2026-01-19 01:16:00,U03828,YouTube,Streaming Exclusive 02,Documentary,Mobile,26,True,48,F,Cali,2026-01-19,1
E000220,2026-03-18 07:43:00,U02267,Portal,Morning News Live,Sports,Desktop,35,False,56,F,Cali,2026-03-18,7
E000221,2026-02-18 14:30:00,U04376,TV,Kids Club,Sports,Mobile,36,False,50,F,Medellín,2026-02-18,14
E000222,2026-03-03 12:57:00,U03831,Portal,Radio Morning Drive,Kids,Smart TV,21,True,68,M,Medellín,2026-03-03,12
E000223,2026-03-24 17:57:00,U01693,DITU,Streaming Exclusive 02,Sports,Smart TV,43,False,54,M,Cali,2026-03-24,17
E000224,2026-01-18 14:11:00,U01607,DITU,Kids Club,Entertainment,Smart TV,64,False,24,F,Barranquilla,2026-01-18,14
E000225,2026-03-28 19:09:00,U04404,YouTube,Radio Morning Drive,Entertainment,Smart TV,1,True,71,F,Bogotá,2026-03-28,19
E000226,2026-01-12 09:13:00,U02703,Portal,YouTube Clip Hour,Novela,Tablet,30,False,29,F,Bogotá,2026-01-12,9
E000227,2026-03-09 21:15:00,U03474,TV,Late Night Desk,Sports,Mobile,26,False,68,F,Other,2026-03-09,21
E000228,2026-03-05 05:52:00,U03386,Portal,Streaming Exclusive 01,News,Smart TV,8,False,30,F,Bogotá,2026-03-05,5
E000229,2026-03-16 06:54:00,U00830,YouTube,Streaming Exclusive 01,Novela,Mobile,2,True,17,F,Bogotá,2026-03-16,6
E000230,2026-01-15 06:16:00,U01182,YouTube,YouTube Clip Hour,Sports,Mobile,1,False,70,M,Bogotá,2026-01-15,6
E000231,2026-03-28 09:23:00,U04502,Radio,Prime Novela B,News,Tablet,51,True,47,F,Other,2026-03-28,9
E000232,2026-03-13 11:45:00,U01398,YouTube,Prime Novela B,News,Mobile,27,False,54,F,Medellín,2026-03-13,11
E000233,2026-01-10 22:58:00,U04343,YouTube,Kids Club,Entertainment,Desktop,8,False,43,M,Barranquilla,2026-01-10,22
E000234,2026-02-20 03:19:00,U01781,DITU,Prime Novela A,Novela,Tablet,22,True,18,M,Bogotá,2026-02-20,3
E000235,2026-03-15 13:18:00,U04234,YouTube,Prime Novela B,News,Mobile,21,False,31,F,Bucaramanga,2026-03-15,13
E000236,2026-02-12 22:01:00,U02889,Portal,Morning News Live,Novela,Mobile,19,False,24,F,Medellín,2026-02-12,22
E000237,2026-02-04 06:45:00,U00497,Radio,Radio Morning Drive,Documentary,Desktop,65,False,23,F,Cali,2026-02-04,6
E000238,2026-01-25 19:08:00,U01353,Portal,Match Night,Sports,Desktop,8,False,45,F,Medellín,2026-01-25,19
E000239,2026-02-16 10:25:00,U04764,Portal,Match Night,Novela,Mobile,24,True,30,F,Bogotá,2026-02-16,10
E000240,2026-03-30 13:06:00,U01041,YouTube,Streaming Exclusive 01,Novela,Desktop,26,True,57,F,Other,2026-03-30,13
E000241,2026-02-24 16:14:00,U01138,Portal,Talk Show Central,Entertainment,Desktop,7,False,37,F,Bogotá,2026-02-24,16
E000242,2026-03-06 23:52:00,U00748,TV,Late Night Desk,Documentary,Smart TV,21,True,34,F,Bucaramanga,2026-03-06,23
E000243,2026-03-12 04:00:00,U03049,DITU,Morning News Live,News,Mobile,31,False,25,M,Barranquilla,2026-03-12,4
E000244,2026-03-12 00:37:00,U04047,YouTube,Streaming Exclusive 01,Sports,Radio set,17,False,42,M,Bogotá,2026-03-12,0
E000245,2026-02-06 00:58:00,U04682,YouTube,Radio Morning Drive,Documentary,Smart TV,22,True,26,M,Medellín,2026-02-06,0
E000246,2026-03-11 04:24:00,U04430,YouTube,Radio Morning Drive,Documentary,Mobile,6,True,70,M,Other,2026-03-11,4
E000247,2026-01-30 12:34:00,U04420,Radio,Portal Catch-up,News,Smart TV,89,True,22,F,Cali,2026-01-30,12
E000248,2026-02-22 13:28:00,U04524,Portal,Prime Novela B,Sports,Mobile,18,True,74,F,Medellín,2026-02-22,13
E000249,2026-01-28 05:17:00,U02839,Portal,Match Night,Documentary,Smart TV,12,False,28,F,Bucaramanga,2026-01-28,5
E000250,2026-03-26 13:44:00,U04109,Portal,Match Night,Sports,Tablet,32,False,46,F,Bogotá,2026-03-26,13
E000251,2026-03-07 17:07:00,U03174,Portal,YouTube Clip Hour,Novela,Mobile,19,False,36,M,Cali,2026-03-07,17
E000252,2026-02-22 13:03:00,U00687,YouTube,Match Night,Kids,Mobile,8,False,39,F,Barranquilla,2026-02-22,13
E000253,2026-02-10 15:15:00,U00122,TV,Streaming Exclusive 01,Entertainment,Smart TV,18,True,55,M,Other,2026-02-10,15
E000254,2026-02-16 19:17:00,U00489,Portal,Streaming Exclusive 02,Documentary,Mobile,39,True,61,M,Bogotá,2026-02-16,19
E000255,2026-03-12 04:35:00,U01729,TV,Radio Morning Drive,Documentary,Mobile,13,True,42,M,Cali,2026-03-12,4
E000256,2026-01-25 15:12:00,U02496,YouTube,Morning News Live,News,Tablet,21,False,28,F,Bogotá,2026-01-25,15
E000257,2026-03-16 13:29:00,U03193,TV,Prime Novela A,Documentary,Desktop,15,True,55,F,Cali,2026-03-16,13
E000258,2026-01-26 08:32:00,U02608,YouTube,Talk Show Central,Sports,Smart TV,7,False,31,M,Bogotá,2026-01-26,8
E000259,2026-01-13 17:53:00,U01832,DITU,Streaming Exclusive 02,News,Radio set,36,True,72,F,Other,2026-01-13,17
E000260,2026-03-08 07:40:00,U03665,YouTube,Late Night Desk,Kids,Tablet,15,False,46,M,Other,2026-03-08,7
E000261,2026-03-05 18:01:00,U04307,Portal,Talk Show Central,Entertainment,Smart TV,1,True,59,M,Cali,2026-03-05,18
E000262,2026-01-31 03:05:00,U01115,TV,Morning News Live,News,Smart TV,18,False,27,F,Cali,2026-01-31,3
E000263,2026-02-28 09:20:00,U01309,TV,Morning News Live,Novela,Mobile,37,False,40,M,Other,2026-02-28,9
E000264,2026-03-07 14:00:00,U04655,Radio,Radio Morning Drive,Documentary,Mobile,60,False,23,M,Bucaramanga,2026-03-07,14
E000265,2026-03-12 21:43:00,U04853,TV,Radio Morning Drive,Kids,Mobile,21,True,22,F,Other,2026-03-12,21
E000266,2026-03-27 17:50:00,U01550,YouTube,Radio Morning Drive,Kids,Mobile,2,False,16,F,Barranquilla,2026-03-27,17
E000267,2026-03-18 21:24:00,U02548,Portal,Streaming Exclusive 02,News,Smart TV,20,False,50,F,Bucaramanga,2026-03-18,21
E000268,2026-02-09 12:54:00,U02890,YouTube,YouTube Clip Hour,Sports,Mobile,18,True,27,F,Other,2026-02-09,12
E000269,2026-01-21 17:18:00,U03174,TV,Late Night Desk,Novela,Desktop,27,False,36,M,Cali,2026-01-21,17
E000270,2026-01-09 18:13:00,U04322,YouTube,Weekend Special,Novela,Smart TV,23,True,42,F,Other,2026-01-09,18
E000271,2026-02-21 15:24:00,U00529,Radio,Radio Morning Drive,Sports,Mobile,34,False,70,M,Cali,2026-02-21,15
E000272,2026-03-01 23:44:00,U02618,DITU,Regional Report,Kids,Smart TV,14,False,19,M,Bucaramanga,2026-03-01,23
E000273,2026-03-04 04:18:00,U01083,YouTube,Streaming Exclusive 02,Novela,Mobile,7,False,72,M,Medellín,2026-03-04,4
E000274,2026-01-01 20:34:00,U03768,TV,Morning News Live,Sports,Smart TV,25,True,60,M,Bucaramanga,2026-01-01,20
E000275,2026-03-05 02:55:00,U02983,Radio,Prime Novela B,Kids,Tablet,25,False,63,M,Medellín,2026-03-05,2
E000276,2026-03-12 19:55:00,U03746,TV,YouTube Clip Hour,Entertainment,Tablet,18,False,74,F,Bogotá,2026-03-12,19
E000277,2026-03-06 22:59:00,U04527,DITU,Weekend Special,Sports,Mobile,55,False,17,M,Cali,2026-03-06,22
E000278,2026-02-17 07:24:00,U03951,TV,Morning News Live,Novela,Mobile,15,False,38,M,Bogotá,2026-02-17,7
E000279,2026-01-02 08:46:00,U04271,Radio,Regional Report,Novela,Smart TV,13,True,63,F,Medellín,2026-01-02,8
E000280,2026-02-14 01:49:00,U04056,YouTube,Regional Report,Novela,Smart TV,18,True,38,F,Medellín,2026-02-14,1
E000281,2026-02-28 00:39:00,U03128,TV,Match Night,Kids,Smart TV,32,True,69,F,Bucaramanga,2026-02-28,0
E000282,2026-02-21 05:59:00,U01963,TV,Prime Novela A,News,Tablet,12,False,24,F,Bogotá,2026-02-21,5
E000283,2026-02-21 17:06:00,U01682,Radio,Kids Club,Documentary,Mobile,54,False,16,F,Bogotá,2026-02-21,17
E000284,2026-02-16 11:26:00,U01818,TV,YouTube Clip Hour,Sports,Desktop,11,False,30,F,Bucaramanga,2026-02-16,11
E000285,2026-02-19 16:21:00,U03037,YouTube,Morning News Live,News,Smart TV,6,False,63,M,Bogotá,2026-02-19,16
E000286,2026-01-30 03:21:00,U04018,YouTube,Late Night Desk,News,Desktop,3,True,25,F,Cali,2026-01-30,3
E000287,2026-02-24 10:43:00,U01836,Portal,Late Night Desk,Kids,Mobile,13,True,24,M,Bogotá,2026-02-24,10
E000288,2026-01-26 08:03:00,U02899,YouTube,Prime Novela B,News,Mobile,16,False,62,M,Barranquilla,2026-01-26,8
E000289,2026-02-14 05:35:00,U02070,Portal,Weekend Special,Kids,Desktop,20,False,40,M,Cali,2026-02-14,5
E000290,2026-02-07 09:02:00,U03039,TV,Morning News Live,Kids,Smart TV,15,False,32,M,Medellín,2026-02-07,9
E000291,2026-03-06 06:40:00,U04094,DITU,Talk Show Central,Novela,Mobile,41,False,42,M,Bucaramanga,2026-03-06,6
E000292,2026-03-22 13:00:00,U02060,TV,Match Night,Novela,Desktop,29,False,39,M,Barranquilla,2026-03-22,13
E000293,2026-02-26 23:51:00,U01985,DITU,Late Night Desk,Documentary,Smart TV,55,False,53,M,Other,2026-02-26,23
E000294,2026-01-13 04:24:00,U01009,YouTube,Radio Morning Drive,Entertainment,Mobile,14,False,59,M,Barranquilla,2026-01-13,4
E000295,2026-03-02 01:48:00,U02494,YouTube,Match Night,Kids,Tablet,17,False,52,F,Medellín,2026-03-02,1
E000296,2026-01-30 05:29:00,U02285,Radio,Prime Novela A,Sports,Smart TV,41,True,56,M,Other,2026-01-30,5
E000297,2026-01-05 10:54:00,U00801,Radio,Late Night Desk,Sports,Smart TV,23,True,16,M,Other,2026-01-05,10
E000298,2026-01-18 07:22:00,U04849,DITU,Weekend Special,News,Radio set,40,False,25,M,Bogotá,2026-01-18,7
E000299,2026-03-31 22:38:00,U04299,YouTube,Morning News Live,Entertainment,Smart TV,21,True,18,F,Cali,2026-03-31,22
E000300,2026-02-08 10:36:00,U01455,YouTube,Match Night,Sports,Mobile,22,True,49,F,Bogotá,2026-02-08,10
E000301,2026-01-19 03:43:00,U04722,Radio,Regional Report,Documentary,Mobile,1,False,65,M,Bogotá,2026-01-19,3
E000302,2026-01-13 00:21:00,U01361,TV,Streaming Exclusive 01,Documentary,Desktop,32,True,20,F,Medellín,2026-01-13,0
E000303,2026-02-28 12:42:00,U02095,YouTube,YouTube Clip Hour,Sports,Mobile,8,True,25,F,Bogotá,2026-02-28,12
E000304,2026-03-10 11:19:00,U00654,DITU,Streaming Exclusive 02,Kids,Mobile,45,True,63,M,Bogotá,2026-03-10,11
E000305,2026-02-01 18:47:00,U03061,DITU,Kids Club,Documentary,Smart TV,13,False,30,F,Other,2026-02-01,18
E000306,2026-01-10 07:29:00,U02406,YouTube,Radio Morning Drive,Entertainment,Mobile,8,True,64,M,Cali,2026-01-10,7
E000307,2026-02-01 22:04:00,U01337,TV,Kids Club,News,Mobile,5,True,53,M,Barranquilla,2026-02-01,22
E000308,2026-03-01 20:57:00,U01443,TV,Weekend Special,Documentary,Smart TV,19,True,71,F,Bogotá,2026-03-01,20
E000309,2026-01-11 06:13:00,U04677,Portal,Prime Novela A,Kids,Smart TV,24,False,48,F,Bogotá,2026-01-11,6
E000310,2026-01-25 02:15:00,U03436,TV,Weekend Special,Sports,Desktop,30,True,51,F,Cali,2026-01-25,2
E000311,2026-01-01 04:19:00,U00765,DITU,Radio Morning Drive,Documentary,Radio set,76,False,37,M,Bogotá,2026-01-01,4
E000312,2026-02-12 11:55:00,U00676,YouTube,Match Night,Kids,Radio set,7,False,58,M,Bogotá,2026-02-12,11
E000313,2026-01-16 08:22:00,U00351,YouTube,Radio Morning Drive,Documentary,Desktop,4,False,47,M,Medellín,2026-01-16,8
E000314,2026-01-18 23:58:00,U01237,YouTube,Streaming Exclusive 02,News,Smart TV,23,False,16,M,Bogotá,2026-01-18,23
E000315,2026-01-11 04:04:00,U03691,Radio,Prime Novela B,News,Desktop,5,False,39,F,Bucaramanga,2026-01-11,4
E000316,2026-03-07 17:16:00,U00310,DITU,Radio Morning Drive,Novela,Mobile,41,False,22,F,Bogotá,2026-03-07,17
E000317,2026-02-14 01:19:00,U01247,TV,YouTube Clip Hour,Novela,Mobile,31,True,66,M,Bogotá,2026-02-14,1
E000318,2026-03-27 08:16:00,U00208,TV,Talk Show Central,Entertainment,Smart TV,1,False,73,F,Bogotá,2026-03-27,8
E000319,2026-02-05 13:17:00,U03248,YouTube,Portal Catch-up,Novela,Smart TV,3,False,21,M,Other,2026-02-05,13
E000320,2026-01-20 22:58:00,U04071,DITU,Streaming Exclusive 01,Kids,Smart TV,13,True,21,M,Barranquilla,2026-01-20,22
E000321,2026-01-19 08:50:00,U02646,Radio,Morning News Live,Entertainment,Smart TV,56,False,16,M,Bucaramanga,2026-01-19,8
E000322,2026-03-27 18:48:00,U04530,YouTube,Streaming Exclusive 02,Entertainment,Mobile,6,True,49,M,Other,2026-03-27,18
E000323,2026-02-23 01:47:00,U03443,DITU,Portal Catch-up,Sports,Radio set,33,True,42,F,Bogotá,2026-02-23,1
E000324,2026-01-30 06:35:00,U03820,Portal,YouTube Clip Hour,Sports,Radio set,1,True,68,F,Cali,2026-01-30,6
E000325,2026-02-28 20:59:00,U01569,Portal,Weekend Special,News,Tablet,9,False,69,M,Other,2026-02-28,20
E000326,2026-02-20 04:56:00,U04326,YouTube,Regional Report,Documentary,Mobile,5,True,39,F,Cali,2026-02-20,4
E000327,2026-01-11 07:56:00,U03156,YouTube,Streaming Exclusive 02,Sports,Mobile,10,False,66,F,Bogotá,2026-01-11,7
E000328,2026-03-05 03:26:00,U00433,TV,Kids Club,Sports,Radio set,21,False,64,F,Cali,2026-03-05,3
E000329,2026-01-11 17:26:00,U00414,YouTube,Kids Club,News,Mobile,23,False,23,M,Barranquilla,2026-01-11,17
E000330,2026-01-18 22:25:00,U04491,TV,Regional Report,Sports,Smart TV,33,False,27,M,Bogotá,2026-01-18,22
E000331,2026-03-06 04:47:00,U01376,YouTube,Morning News Live,News,Mobile,1,False,72,F,Medellín,2026-03-06,4
E000332,2026-02-10 00:41:00,U02331,Portal,Prime Novela A,Novela,Smart TV,28,True,19,M,Cali,2026-02-10,0
E000333,2026-01-20 23:52:00,U03803,YouTube,Portal Catch-up,News,Desktop,19,False,63,M,Cali,2026-01-20,23
E000334,2026-01-07 02:30:00,U03844,TV,Radio Morning Drive,Documentary,Desktop,25,False,33,F,Medellín,2026-01-07,2
E000335,2026-02-23 10:17:00,U00136,TV,Weekend Special,Novela,Mobile,36,False,33,F,Medellín,2026-02-23,10
E000336,2026-03-04 17:38:00,U03079,Portal,Prime Novela B,Novela,Smart TV,30,False,28,F,Other,2026-03-04,17
E000337,2026-01-19 06:35:00,U04566,TV,Prime Novela A,Novela,Mobile,19,True,36,F,Bucaramanga,2026-01-19,6
E000338,2026-02-07 11:53:00,U01750,YouTube,Match Night,Kids,Desktop,2,True,58,M,Bucaramanga,2026-02-07,11
E000339,2026-01-31 23:34:00,U02714,Portal,Kids Club,Kids,Desktop,23,False,46,M,Other,2026-01-31,23
E000340,2026-03-22 05:57:00,U01324,TV,Regional Report,News,Smart TV,15,True,68,M,Bogotá,2026-03-22,5
E000341,2026-03-13 04:21:00,U03607,YouTube,Match Night,Sports,Smart TV,14,False,35,M,Other,2026-03-13,4
E000342,2026-01-25 15:49:00,U00591,TV,Late Night Desk,Sports,Desktop,12,False,63,F,Other,2026-01-25,15
E000343,2026-02-16 05:16:00,U02598,YouTube,Streaming Exclusive 01,Novela,Mobile,19,True,58,M,Cali,2026-02-16,5
E000344,2026-03-25 02:58:00,U02064,TV,Morning News Live,News,Smart TV,15,False,58,M,Bucaramanga,2026-03-25,2
E000345,2026-02-01 02:47:00,U03206,TV,Late Night Desk,Kids,Mobile,22,False,55,M,Medellín,2026-02-01,2
E000346,2026-01-13 16:38:00,U02471,TV,Late Night Desk,Sports,Mobile,21,False,68,M,Cali,2026-01-13,16
E000347,2026-01-27 20:22:00,U04909,Radio,Streaming Exclusive 02,Novela,Desktop,11,False,63,M,Cali,2026-01-27,20
E000348,2026-02-24 15:02:00,U04916,YouTube,Streaming Exclusive 01,Sports,Mobile,20,False,21,M,Bucaramanga,2026-02-24,15
E000349,2026-03-31 07:21:00,U01421,Portal,Radio Morning Drive,Documentary,Tablet,30,False,72,F,Bogotá,2026-03-31,7
E000350,2026-01-28 16:51:00,U00187,YouTube,Weekend Special,Kids,Desktop,10,False,25,F,Bogotá,2026-01-28,16
E000351,2026-01-06 06:29:00,U02464,Portal,Match Night,Kids,Tablet,10,True,50,M,Bogotá,2026-01-06,6
E000352,2026-01-17 08:38:00,U02951,YouTube,Regional Report,Documentary,Mobile,10,False,17,F,Bogotá,2026-01-17,8
E000353,2026-02-07 03:06:00,U03759,DITU,Prime Novela B,News,Radio set,28,False,20,F,Medellín,2026-02-07,3
E000354,2026-01-09 10:54:00,U02625,YouTube,Prime Novela A,Novela,Tablet,11,False,70,F,Cali,2026-01-09,10
E000355,2026-01-04 03:33:00,U02933,DITU,Streaming Exclusive 01,News,Smart TV,32,False,25,F,Cali,2026-01-04,3
E000356,2026-03-01 00:11:00,U00115,Radio,Portal Catch-up,News,Radio set,21,True,45,F,Bogotá,2026-03-01,0
E000357,2026-03-16 04:38:00,U03814,Radio,Late Night Desk,Novela,Mobile,62,True,42,F,Bogotá,2026-03-16,4
E000358,2026-01-21 23:38:00,U01649,TV,Radio Morning Drive,Kids,Mobile,22,True,73,F,Medellín,2026-01-21,23
E000359,2026-02-17 00:51:00,U01923,Radio,Late Night Desk,Kids,Mobile,78,False,64,M,Cali,2026-02-17,0
E000360,2026-02-21 13:16:00,U02115,TV,Regional Report,Kids,Mobile,26,True,59,F,Bogotá,2026-02-21,13
E000361,2026-03-02 02:01:00,U00359,YouTube,Regional Report,News,Mobile,8,False,21,M,Barranquilla,2026-03-02,2
E000362,2026-03-30 03:32:00,U02472,Portal,Late Night Desk,Entertainment,Smart TV,15,False,21,F,Bogotá,2026-03-30,3
E000363,2026-03-21 16:04:00,U01906,TV,Match Night,Documentary,Mobile,20,True,30,M,Cali,2026-03-21,16
E000364,2026-01-29 10:28:00,U01168,TV,Streaming Exclusive 01,News,Mobile,23,True,39,M,Bogotá,2026-01-29,10
E000365,2026-03-29 19:29:00,U01230,Portal,Late Night Desk,Sports,Tablet,20,False,33,F,Barranquilla,2026-03-29,19
E000366,2026-01-04 03:28:00,U00171,DITU,Portal Catch-up,News,Mobile,17,True,22,Other,Cali,2026-01-04,3
E000367,2026-03-28 13:35:00,U04439,DITU,Prime Novela A,Documentary,Tablet,19,False,36,F,Bogotá,2026-03-28,13
E000368,2026-01-13 20:29:00,U01470,Portal,Prime Novela B,Documentary,Smart TV,25,False,19,M,Bogotá,2026-01-13,20
E000369,2026-01-11 06:12:00,U04373,TV,Regional Report,Entertainment,Tablet,31,False,29,M,Medellín,2026-01-11,6
E000370,2026-01-11 17:44:00,U04182,TV,Weekend Special,News,Smart TV,6,True,37,F,Other,2026-01-11,17
E000371,2026-01-11 23:33:00,U02288,Radio,Kids Club,News,Desktop,50,True,64,F,Barranquilla,2026-01-11,23
E000372,2026-02-11 16:41:00,U04040,YouTube,Kids Club,News,Mobile,18,False,38,M,Barranquilla,2026-02-11,16
E000373,2026-02-27 14:45:00,U01057,YouTube,Streaming Exclusive 01,Kids,Smart TV,14,False,42,M,Medellín,2026-02-27,14
E000374,2026-03-09 00:26:00,U00904,DITU,Prime Novela B,News,Desktop,8,True,68,M,Other,2026-03-09,0
E000375,2026-01-02 10:19:00,U04496,Radio,Weekend Special,Entertainment,Radio set,13,True,52,M,Bucaramanga,2026-01-02,10
E000376,2026-01-27 16:19:00,U03232,TV,Kids Club,Kids,Desktop,24,False,28,F,Other,2026-01-27,16
E000377,2026-01-12 21:49:00,U03446,TV,Late Night Desk,Entertainment,Smart TV,47,False,58,M,Bogotá,2026-01-12,21
E000378,2026-01-14 03:01:00,U04619,DITU,Portal Catch-up,Entertainment,Desktop,28,False,53,F,Bogotá,2026-01-14,3
E000379,2026-03-09 04:15:00,U00070,YouTube,Morning News Live,Sports,Radio set,16,False,43,M,Other,2026-03-09,4
E000380,2026-02-27 16:03:00,U00861,TV,Prime Novela A,Kids,Mobile,17,False,73,F,Bogotá,2026-02-27,16
E000381,2026-01-19 21:29:00,U04809,DITU,Weekend Special,Entertainment,Desktop,68,True,39,M,Bogotá,2026-01-19,21
E000382,2026-01-28 02:32:00,U00644,YouTube,Prime Novela B,Entertainment,Mobile,12,True,44,F,Bogotá,2026-01-28,2
E000383,2026-03-25 05:51:00,U02243,YouTube,Late Night Desk,Documentary,Smart TV,2,False,42,M,Bucaramanga,2026-03-25,5
E000384,2026-02-21 18:22:00,U00111,TV,Regional Report,Kids,Smart TV,15,False,32,M,Other,2026-02-21,18
E000385,2026-01-22 11:51:00,U01629,YouTube,Radio Morning Drive,Entertainment,Mobile,4,False,38,F,Bucaramanga,2026-01-22,11
E000386,2026-03-26 00:58:00,U00863,DITU,Prime Novela B,Documentary,Smart TV,40,False,23,F,Cali,2026-03-26,0
E000387,2026-01-18 21:00:00,U01279,DITU,Prime Novela B,Novela,Radio set,25,False,16,M,Barranquilla,2026-01-18,21
E000388,2026-01-27 05:18:00,U04070,TV,Prime Novela B,Entertainment,Smart TV,19,False,21,M,Other,2026-01-27,5
E000389,2026-03-04 08:22:00,U01379,Radio,Streaming Exclusive 02,Documentary,Radio set,78,False,45,F,Bogotá,2026-03-04,8
E000390,2026-02-16 02:58:00,U04070,YouTube,Portal Catch-up,News,Mobile,7,False,21,M,Other,2026-02-16,2
E000391,2026-01-07 05:34:00,U04475,TV,Talk Show Central,Entertainment,Tablet,27,True,66,F,Cali,2026-01-07,5
E000392,2026-03-14 14:42:00,U02703,DITU,Weekend Special,Sports,Smart TV,33,True,29,F,Bogotá,2026-03-14,14
E000393,2026-01-21 12:49:00,U02693,TV,Radio Morning Drive,Novela,Smart TV,24,True,69,F,Bogotá,2026-01-21,12
E000394,2026-03-04 06:06:00,U01668,YouTube,Prime Novela B,Novela,Smart TV,17,False,55,F,Medellín,2026-03-04,6
E000395,2026-01-31 02:15:00,U03334,YouTube,Morning News Live,Novela,Radio set,1,False,66,M,Cali,2026-01-31,2
E000396,2026-03-09 15:11:00,U04034,TV,Late Night Desk,Documentary,Radio set,26,False,32,M,Bogotá,2026-03-09,15
E000397,2026-03-22 19:55:00,U04316,Radio,Late Night Desk,News,Desktop,32,True,32,M,Bogotá,2026-03-22,19
E000398,2026-03-11 12:44:00,U00976,DITU,Morning News Live,Sports,Mobile,41,True,29,F,Medellín,2026-03-11,12
E000399,2026-03-24 21:45:00,U03431,TV,Regional Report,Entertainment,Smart TV,22,False,30,F,Other,2026-03-24,21
E000400,2026-02-18 14:13:00,U00700,TV,Match Night,Documentary,Mobile,22,False,21,F,Other,2026-02-18,14
E000401,2026-01-06 20:30:00,U02452,TV,Prime Novela A,Kids,Mobile,28,False,68,Other,Barranquilla,2026-01-06,20
E000402,2026-02-18 05:53:00,U00447,Portal,Late Night Desk,Documentary,Radio set,12,False,34,M,Bogotá,2026-02-18,5
E000403,2026-02-11 12:17:00,U02751,DITU,Portal Catch-up,Documentary,Smart TV,73,True,30,M,Medellín,2026-02-11,12
E000404,2026-03-06 16:48:00,U04257,Portal,Prime Novela B,Sports,Desktop,8,False,35,M,Bucaramanga,2026-03-06,16
E000405,2026-01-23 09:10:00,U04086,TV,Prime Novela B,News,Smart TV,42,True,53,M,Bogotá,2026-01-23,9
E000406,2026-03-04 18:55:00,U03575,DITU,Portal Catch-up,Novela,Radio set,15,True,72,M,Bucaramanga,2026-03-04,18
E000407,2026-02-09 17:58:00,U02888,DITU,YouTube Clip Hour,Novela,Radio set,33,False,19,M,Bogotá,2026-02-09,17
E000408,2026-03-02 07:19:00,U03123,DITU,Match Night,Kids,Mobile,43,False,43,M,Cali,2026-03-02,7
E000409,2026-02-07 18:42:00,U00500,TV,Talk Show Central,Novela,Mobile,13,False,41,M,Bogotá,2026-02-07,18
E000410,2026-02-04 09:24:00,U03638,TV,Talk Show Central,Entertainment,Mobile,12,True,45,M,Bogotá,2026-02-04,9
E000411,2026-01-20 06:48:00,U03408,Radio,Weekend Special,Entertainment,Smart TV,34,True,53,F,Cali,2026-01-20,6
E000412,2026-03-16 13:39:00,U00718,YouTube,Streaming Exclusive 01,Kids,Smart TV,19,False,45,M,Bogotá,2026-03-16,13
E000413,2026-01-07 04:20:00,U03162,TV,Streaming Exclusive 02,Novela,Mobile,25,True,68,M,Bogotá,2026-01-07,4
